fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C1COCCOC1,0.0034696483,0.009154448,0.0046412493,0.0041242694,0.0013854024,0.0031772717,0.0072016874,0.0042174906,0.008360629,0.0015219043,0.1621531,0.0013854024,0.0013854024,0.01816064,0.0033669597,0.0013854024,0.0013854024,0.00141579,0.0034191192,0.0013854024,0.0029679174,0.003855776,0.0013854024,0.0048066713,0.0453166,0.003794884,0.0013854024,0.0013854024,0.015214441,0.0031123061,0.0013854024,0.0013854024,0.008336337,0.0013854024,0.001683096,0.007908753,0.0013854024,0.032532524,0.003180088,0.0031612576,0.0013854024,0.009491559,0.08344933,0.0147490185,0.0018482727,0.038897224,0.0040092673,0.006269464,0.0013854024,0.03595782,0.027540607,0.0126717,0.017441668,0.045866977,0.017867504,0.0018068164,0.015745195,0.0042303083,0.0013854024,0.0013854024,0.010573135,0.0049648783,0.00569498,0.0016651778,0.0013854024,0.0021099704,0.011093302,0.0136951925,0.0014879627,0.0054311478,0.00213213,0.0025757817,0.010199303,0.0013854024,0.0013854024,0.0028025706,0.0013854024,0.004702017,0.01917517,0.0055887224,0.0024771015,0.0035935158,0.016577972,0.0013854024,0.0031381957,0.0013854024,0.0040201466,0.01072484,0.0074251066,0.0013854024,0.009832133,0.004085579,0.015920978,0.0013854024,0.0099196825,0.010533215,0.00897516,0.0022162653,0.04255066,0.0013854024
C1=NNCCN1,0.00077762065,0.0019683808,0.001494534,0.0063987207,0.010309688,0.036771458,0.00077762065,0.0011373213,0.003901626,0.007639268,0.00077762065,0.00077762065,0.04313448,0.002198802,0.00077762065,0.00077762065,0.004370586,0.001519746,0.0021702484,0.033991672,0.0026805664,0.030715052,0.012459214,0.0009913984,0.00077762065,0.0013421577,0.014023197,0.018131766,0.0018482815,0.002947649,0.068806544,0.00077762065,0.00077762065,0.03197778,0.01295986,0.007088933,0.03963767,0.0014716265,0.00077762065,0.013469418,0.01660859,0.021064833,0.00077762065,0.019538166,0.12673752,0.00077762065,0.0073895026,0.0021011974,0.049152628,0.00077762065,0.00077762065,0.00077762065,0.0008588875,0.00077762065,0.0010101186,0.00077762065,0.00081865,0.005860683,0.00077762065,0.002252659,0.00077762065,0.0014009766,0.0026796323,0.0074701635,0.0070306547,0.00077762065,0.021941656,0.00077762065,0.0055398634,0.00077762065,0.00077762065,0.00876028,0.0015477287,0.004573895,0.021693744,0.031600446,0.029382098,0.01050106,0.0025025492,0.0045833243,0.0059534255,0.03258069,0.01421443,0.0017681104,0.005177468,0.00077762065,0.00077762065,0.0032689783,0.00077762065,0.025837481,0.031599645,0.0028099143,0.00077762065,0.007435782,0.00077762065,0.00077762065,0.0036488588,0.0018768444,0.0036181745,0.0055001047
C1=NNCO1,0.0029613269,0.010466756,0.0014006345,0.0014006345,0.0017813873,0.033376943,0.016630255,0.001562584,0.024569616,0.010111567,0.010295129,0.0014006345,0.015528212,0.01585901,0.0014006345,0.0014006345,0.0073844194,0.004343741,0.0015684671,0.005471521,0.013543824,0.011801518,0.0014006345,0.004539726,0.0042859158,0.0034350741,0.0016019831,0.0014006345,0.0035299936,0.0021373671,0.0017880714,0.0014006345,0.0056172744,0.01831437,0.0040831366,0.008517591,0.009871779,0.008009381,0.0014006345,0.0018402322,0.029855927,0.030951345,0.0016691734,0.004425039,0.02778263,0.0021115902,0.0021687762,0.009916744,0.0043665287,0.03402287,0.0075610196,0.002414895,0.009671007,0.008137127,0.009777935,0.0014006345,0.0023540156,0.027371159,0.0014006345,0.010908095,0.013699502,0.0017729047,0.0055319276,0.0025430284,0.0014006345,0.0014006345,0.05046591,0.0014006345,0.004129928,0.0036053094,0.0014006345,0.01655165,0.0027566843,0.0022959444,0.008020679,0.013556744,0.0028436056,0.024948629,0.03308043,0.0014006345,0.018346677,0.004871201,0.026403517,0.0014006345,0.0036068344,0.0014006345,0.0034067032,0.10819029,0.0023972837,0.0014006345,0.03211877,0.010356935,0.0014006345,0.0187473,0.0029015623,0.0014006345,0.017528951,0.0035822156,0.0400904,0.0019410811
C1=COCO1,0.0010690875,0.098749116,0.0010690875,0.0010690875,0.0010690875,0.0016957474,0.0033443847,0.007364361,0.0013204346,0.0384743,0.00775004,0.0010690875,0.0010690875,0.0033443933,0.020999394,0.0010690875,0.007349352,0.003047414,0.0074469256,0.0010690875,0.0010690875,0.0010690875,0.0010690875,0.0024571572,0.008730117,0.007273746,0.0010690875,0.0010690875,0.010542189,0.0010690875,0.0010690875,0.0010690875,0.012562383,0.0010690875,0.001511995,0.0016528644,0.0010690875,0.024198223,0.0010690875,0.004083948,0.011294825,0.0050026956,0.0010690875,0.0010690875,0.0010690875,0.12936202,0.0010690875,0.001789044,0.001865637,0.020914778,0.014538179,0.008251579,0.009130069,0.030772857,0.0018225535,0.0011735238,0.0103112785,0.022493746,0.0010690875,0.001891291,0.0708494,0.0012286378,0.009970686,0.0010690875,0.0010690875,0.0012214377,0.0019428559,0.0025654945,0.011128206,0.011962008,0.0010690875,0.004810792,0.008339516,0.0010690875,0.0010690875,0.0010690875,0.0010690875,0.04850526,0.009614142,0.0010690875,0.015604822,0.0038567206,0.0027200647,0.013584493,0.001506583,0.0010690875,0.0015416178,0.0920972,0.0072210985,0.0010690875,0.0027438498,0.0102330465,0.0011572994,0.0013933635,0.0048808306,0.0055606836,0.0069675115,0.0062391064,0.058622718,0.0010690875
C1=NSC=N1,0.0050171125,0.0009897025,0.0006532871,0.0017145604,0.0050305296,0.002549293,0.011289322,0.0006532871,0.08890308,0.025633989,0.001963901,0.0018498085,0.040227138,0.0020962835,0.0006532871,0.0006532871,0.013600016,0.030200528,0.0011421157,0.0017498567,0.22563237,0.011630212,0.0006532871,0.01431261,0.0006532871,0.0012460727,0.0017399961,0.0006532871,0.0006532871,0.0018904076,0.0019862086,0.0006532871,0.000794934,0.010347741,0.00074010825,0.00079287385,0.0015428358,0.00072640646,0.0006532871,0.0006532871,0.019881602,0.011121722,0.0006532871,0.0006532871,0.0018823418,0.0006532871,0.0019899437,0.017999662,0.0006879915,0.004817201,0.0018876108,0.0016047369,0.0043111052,0.0006532871,0.0006532871,0.0009765494,0.0033128255,0.0068737175,0.0006532871,0.07890759,0.005788019,0.0006532871,0.0014540312,0.004991847,0.002454539,0.0022315853,0.0015772375,0.0006532871,0.004624118,0.0060624895,0.0037883604,0.0073348414,0.0018792513,0.006371059,0.007882568,0.004472679,0.00072680076,0.005410747,0.0030387354,0.0006532871,0.0029542537,0.0006532871,0.0006532871,0.0006532871,0.00095410185,0.00093801727,0.00093414285,0.16277903,0.0045380495,0.0015034118,0.0021744384,0.010346445,0.0006532871,0.044045758,0.0042160447,0.0006532871,0.0020513644,0.0010055244,0.00691499,0.0046286983
C1=CNC=NC1,0.00069406355,0.007921844,0.00069406355,0.0010420992,0.0034157943,0.027519489,0.0026344399,0.0013385861,0.0024987494,0.05613298,0.00069406355,0.00069406355,0.16407779,0.0021338374,0.00069406355,0.00069406355,0.011000135,0.0015704884,0.0052552004,0.019268043,0.004886302,0.010047925,0.009858899,0.002006698,0.00069406355,0.003296764,0.011616683,0.005660517,0.0010431045,0.0017513183,0.014583329,0.00069406355,0.00069406355,0.009415287,0.007177685,0.00383938,0.006208122,0.0025238665,0.00069406355,0.004508237,0.11726972,0.009704646,0.00069406355,0.0022200749,0.04240627,0.00069406355,0.0042158677,0.003291477,0.033027764,0.004504385,0.00071070885,0.00069406355,0.0024393452,0.00069406355,0.00069406355,0.0008403281,0.0013741254,0.024937283,0.00069406355,0.005401402,0.0021090347,0.00069406355,0.0013750496,0.0034219061,0.009154697,0.00069406355,0.011824614,0.00069406355,0.011002191,0.00070526486,0.00069406355,0.0098270085,0.006640277,0.0013077211,0.01178349,0.003986898,0.011754698,0.053155374,0.0034594245,0.00078936934,0.03140739,0.011887368,0.008258168,0.004049358,0.0038828691,0.00069406355,0.00069406355,0.03379258,0.00069406355,0.014901936,0.012973501,0.013320993,0.00069406355,0.022060458,0.00069406355,0.00069406355,0.0064858445,0.0050906376,0.008563722,0.0064055733
C1=CNCCN1,0.00064350414,0.006370559,0.00064350414,0.0011384701,0.002872176,0.059030004,0.0014786973,0.00101009,0.0023589619,0.011151811,0.00064350414,0.00064350414,0.090696454,0.0023954988,0.00064350414,0.00064350414,0.0067688255,0.0008588037,0.0031840305,0.019534705,0.0037124723,0.018442515,0.0071750553,0.0011957875,0.0006775569,0.0021153938,0.011170823,0.004353579,0.0018596745,0.0018705137,0.01969852,0.00064350414,0.00064350414,0.011747781,0.008963868,0.0057309256,0.01323706,0.003453632,0.00064350414,0.009229103,0.080710314,0.019374248,0.00064350414,0.01028856,0.11285113,0.00064350414,0.0035000253,0.0027746856,0.04607796,0.0028065501,0.0006632097,0.00064350414,0.0015217992,0.00064350414,0.001253609,0.00064350414,0.0013671626,0.026059575,0.00064350414,0.0025061315,0.0013868421,0.000925368,0.0016675794,0.003819243,0.003791845,0.00064350414,0.04095141,0.00064350414,0.007832887,0.00064350414,0.00064350414,0.009821427,0.0042855972,0.0011983442,0.01524242,0.008642063,0.015990075,0.048471883,0.004010022,0.0015995539,0.013451414,0.018228864,0.02203301,0.0022016037,0.005670344,0.00064350414,0.0006611538,0.018999044,0.00064350414,0.011890616,0.03009862,0.0072350525,0.00064350414,0.007809825,0.00064350414,0.00064350414,0.010167085,0.005860355,0.010645364,0.0047287773
C1=COCCN1,0.00093201164,0.022651065,0.00093201164,0.00093201164,0.00093201164,0.018397734,0.005657553,0.003639606,0.010107245,0.016808243,0.00811449,0.00093201164,0.0090379035,0.015240502,0.00093201164,0.00093201164,0.0072374893,0.002523402,0.004362745,0.002291991,0.0024967745,0.004653051,0.00093201164,0.004250366,0.008059107,0.0045871786,0.0015223316,0.00093201164,0.004986949,0.0015421659,0.000992744,0.00093201164,0.0034883241,0.0054647233,0.0036591208,0.008522842,0.0042327023,0.0149170365,0.00093201164,0.0023852433,0.024808172,0.01962495,0.0010730928,0.0032315843,0.018432705,0.0044024508,0.0011767981,0.0050899875,0.0050193584,0.0355107,0.009182389,0.0033295583,0.012815204,0.0116754,0.007962706,0.00093201164,0.0024192035,0.053057194,0.00093201164,0.0035285044,0.023446217,0.0023511352,0.006726728,0.00093201164,0.00093201164,0.00093201164,0.037412453,0.00093201164,0.0052710376,0.0042888178,0.00093201164,0.018604789,0.0048675044,0.00093201164,0.003835147,0.0023773743,0.0019619158,0.053395875,0.037158117,0.0009847047,0.013852877,0.008733532,0.03344851,0.0027745327,0.0020668602,0.00093201164,0.0030589856,0.15125382,0.0013091661,0.00093201164,0.033792865,0.012141864,0.00093201164,0.0058180164,0.0011731609,0.00093201164,0.016061593,0.00394278,0.06135067,0.00093201164
C1=NSCCN1,0.0028760228,0.004420198,0.0007212466,0.009119868,0.00572389,0.0026653826,0.02229205,0.0014045808,0.08601028,0.05071909,0.0020823402,0.0007212466,0.043188773,0.008034204,0.0007212466,0.0007212466,0.027740663,0.15973578,0.0023161222,0.0031058001,0.0076225083,0.0013612981,0.0022246426,0.0142334895,0.0017309794,0.0026164192,0.003809681,0.0017056634,0.0007212466,0.019302698,0.0054889624,0.0007212466,0.0007212466,0.07046384,0.0018664224,0.007180926,0.0054828376,0.0029695227,0.0007212466,0.0019238535,0.012734609,0.0028491982,0.0007212466,0.0007212466,0.00147215,0.0007212466,0.0007212466,0.002667174,0.000960347,0.0033145521,0.0136891315,0.006857871,0.011817732,0.00077119627,0.0007212466,0.0007212466,0.0011018441,0.006543727,0.0007212466,0.02979501,0.091378726,0.002478086,0.0054363483,0.0065870876,0.0034278366,0.0007212466,0.0075693983,0.0007212466,0.007141428,0.014025462,0.0009321433,0.019048022,0.0015730077,0.0070160637,0.002483301,0.0037870822,0.0019362835,0.0028463695,0.0075878487,0.0007212466,0.0023944937,0.0032263221,0.0012064585,0.0007212466,0.0007212466,0.0007212466,0.0075668273,0.06599166,0.0011530182,0.0029635974,0.004241236,0.011445872,0.0007212466,0.0066668508,0.004197709,0.0007212466,0.0041707107,0.0007212466,0.0054961904,0.0007212466
C1CNCOC1,0.00093210436,0.009251422,0.0009356753,0.0010033349,0.00093210436,0.01704881,0.0022215545,0.0016544239,0.006397831,0.0011792295,0.018881807,0.00093210436,0.0015381607,0.012522454,0.00093210436,0.00093210436,0.0015727911,0.00093210436,0.0034452297,0.0009841173,0.0017240593,0.011735074,0.00093210436,0.0012329649,0.031162485,0.0020925533,0.0025055318,0.00093210436,0.01008254,0.0020563558,0.0010168939,0.00093210436,0.0069871354,0.0016371746,0.0035194934,0.0121147735,0.004432452,0.02243937,0.00093210436,0.0032331804,0.0020383508,0.023447152,0.0089980895,0.04585132,0.021047672,0.0024482831,0.002611855,0.007599641,0.002591035,0.022570292,0.0122281145,0.0014780192,0.009464766,0.029765083,0.031166982,0.00093210436,0.007706132,0.022260798,0.00093210436,0.00093210436,0.0019103026,0.002770453,0.0018790306,0.0022192108,0.00093210436,0.00093210436,0.07056143,0.0032487419,0.00093210436,0.00093210436,0.00093210436,0.007364982,0.005795437,0.00093210436,0.00093210436,0.0045170574,0.0025906211,0.020549424,0.06513691,0.009544723,0.008382028,0.010237242,0.046283524,0.0016675666,0.0094763655,0.00093210436,0.0022898861,0.013489844,0.001889487,0.00093210436,0.11409153,0.00316873,0.0058724107,0.0017663814,0.00093210436,0.00093210436,0.02429524,0.0035938,0.08103981,0.0021148662
C1=NCNCC1,0.0008390445,0.012828945,0.0008390445,0.0009883782,0.0018564799,0.04501434,0.0013512472,0.0013550128,0.0021408696,0.01519167,0.0015110278,0.0008390445,0.037215896,0.003448222,0.0008390445,0.0008390445,0.005247723,0.0008390445,0.003979432,0.01665563,0.0041932366,0.02038227,0.0076503083,0.0016479185,0.001739616,0.0024081983,0.008279611,0.0030787038,0.0029268528,0.0010038429,0.009250826,0.0008390445,0.0021812601,0.006674724,0.012252483,0.0039219013,0.011463757,0.0040944507,0.0008390445,0.0056112083,0.054458153,0.03148706,0.0008390445,0.012664679,0.10950308,0.0008390445,0.0043448387,0.0041514602,0.04203819,0.004564565,0.0008390445,0.0008390445,0.0018852352,0.0012942458,0.0023388409,0.0008390445,0.00290772,0.025860595,0.0008390445,0.0014441344,0.0010598463,0.0008390445,0.0016049312,0.0027129916,0.004556521,0.0008390445,0.033755,0.0008390445,0.0058471207,0.0008390445,0.0008390445,0.007818621,0.008029099,0.0008390445,0.010324179,0.01226884,0.014744113,0.07356314,0.0063852207,0.0039336723,0.025506902,0.021484505,0.026224393,0.0052314494,0.01066248,0.0008390445,0.0008390445,0.024113141,0.0008570546,0.0079812035,0.046586968,0.009023935,0.0008390445,0.012041015,0.0008390445,0.0008390445,0.011148976,0.010289796,0.016656103,0.008123804
C1=CN=CC1,0.0013666213,0.014662042,0.0013666213,0.0022320482,0.0013666213,0.026265046,0.0015721597,0.0023408902,0.0049842405,0.010498417,0.0047618444,0.001987618,0.014934451,0.0036985169,0.0013666213,0.0013666213,0.0042168177,0.0013666213,0.010899874,0.005838312,0.0077205417,0.036249455,0.0037125223,0.0017339209,0.006292852,0.0031152403,0.013117521,0.0021929122,0.0064032744,0.002470341,0.008632923,0.0013666213,0.0056919507,0.0035860077,0.008314914,0.005265991,0.0067102727,0.011066169,0.0013666213,0.00949129,0.018061725,0.04592219,0.0015863547,0.023013024,0.033711553,0.0013666213,0.0058223833,0.017249508,0.0151098175,0.008713821,0.0031342355,0.0013666213,0.006222071,0.004631088,0.005386893,0.0021659858,0.01779981,0.028053286,0.0013666213,0.0020985305,0.0013666213,0.0017532626,0.0017197967,0.0070908135,0.005408181,0.0014703494,0.038858965,0.0014028518,0.0044980575,0.0013666213,0.0013666213,0.010960936,0.017025981,0.0013666213,0.0055251517,0.0077951434,0.007501608,0.049736638,0.019899959,0.010441637,0.01873869,0.017114948,0.017991947,0.0070681255,0.016470123,0.0013666213,0.0013666213,0.025049875,0.0046559605,0.003176632,0.06904017,0.007508837,0.005541974,0.0067781447,0.0013666213,0.0013666213,0.018960398,0.01125728,0.04480185,0.019447243
C1=NNCNC1,0.00068658916,0.0026512383,0.0008564136,0.0036493856,0.0060480107,0.055451937,0.0010316443,0.0009917703,0.0036631676,0.0052987114,0.00068658916,0.00068658916,0.05552507,0.0024138882,0.00068658916,0.00068658916,0.0040682983,0.0012899828,0.0021450666,0.0255448,0.0024748393,0.024983028,0.0066991327,0.00094966503,0.00072094187,0.0011800887,0.012615515,0.010727639,0.0017740768,0.0032407707,0.04460543,0.00068658916,0.00068658916,0.02252419,0.011794823,0.00824676,0.03788469,0.001910161,0.00068658916,0.010918652,0.020200683,0.02235154,0.00068658916,0.021917531,0.15062054,0.00068658916,0.006632069,0.0026463417,0.052008357,0.0008826053,0.00068658916,0.00068658916,0.0009762705,0.00068658916,0.0014736888,0.00068658916,0.00080318726,0.010598519,0.00068658916,0.0013408277,0.0007834285,0.0015730555,0.0023701086,0.005935629,0.0038617484,0.00068658916,0.03778838,0.00068658916,0.0043696654,0.00068658916,0.00068658916,0.012061718,0.0024319692,0.0023969517,0.01661052,0.020959277,0.023738584,0.01467899,0.0032908495,0.0045184046,0.0064362693,0.027578512,0.024100611,0.0012105561,0.0065386808,0.00068658916,0.00077592017,0.005320482,0.00068658916,0.01825222,0.039993875,0.003869039,0.00068658916,0.0053853868,0.00068658916,0.00068658916,0.007062705,0.0027302948,0.006121232,0.004444771
C1CCSNC1,0.007720584,0.0009831064,0.0007843482,0.16986938,0.0034976106,0.0025185195,0.036606915,0.0007843482,0.1374049,0.0018138019,0.019408338,0.0007843482,0.008106752,0.03913458,0.0007843482,0.0007843482,0.004729866,0.042663187,0.0007843482,0.0028635252,0.002134193,0.0009862203,0.0014239979,0.014555361,0.006262066,0.0007843482,0.0023048988,0.0069948253,0.0007843482,0.06955988,0.0031259665,0.0007843482,0.0007843482,0.10014034,0.0021004963,0.014459862,0.012925214,0.0029453756,0.0007843482,0.0010647462,0.0007843482,0.0017176219,0.0036200774,0.0026155626,0.0016025753,0.0009433597,0.0010212983,0.0013442817,0.0007843482,0.004556776,0.026969587,0.011818633,0.010136701,0.0013868354,0.0028924523,0.0007843482,0.0007843482,0.0007843482,0.0007843482,0.0036418936,0.024957122,0.0042979163,0.0040557263,0.013607238,0.0020175534,0.0007843482,0.011815293,0.0032286737,0.0007843482,0.005796549,0.006175234,0.006650336,0.0012690183,0.01411204,0.0007843482,0.018671226,0.0033698431,0.0007843482,0.0069028283,0.0029866945,0.0010354853,0.0020633913,0.004336187,0.0007843482,0.0007843482,0.0007843482,0.016391914,0.004090563,0.0012744736,0.00091614097,0.0040278696,0.0031588015,0.0007843482,0.0017576978,0.010409768,0.0007843482,0.0037475033,0.0007843482,0.0023429736,0.0007843482
C1COCOC1,0.0009828488,0.007442873,0.011687069,0.026910428,0.0009828488,0.0009828488,0.0009828488,0.0076867905,0.0038556864,0.0014151621,0.046416722,0.0009828488,0.0009828488,0.00318214,0.0056479047,0.0009828488,0.0009828488,0.002304376,0.012881299,0.0009828488,0.0009828488,0.0027148665,0.001051796,0.0036946028,0.07086166,0.00285337,0.0025826315,0.0011065325,0.017278286,0.0064836144,0.0009828488,0.0009828488,0.0058547542,0.0009828488,0.0009828488,0.0060615293,0.0009828488,0.022275101,0.0016927469,0.011459987,0.0009828488,0.0031101143,0.06977892,0.029203895,0.0009828488,0.017785922,0.004400889,0.005360076,0.0009828488,0.009287524,0.01824672,0.0064887195,0.011693674,0.023963613,0.008206849,0.0043391427,0.0247595,0.0018063174,0.0009927076,0.0009828488,0.0045084055,0.013257264,0.0018281798,0.0031765138,0.0016365544,0.0013487836,0.004563579,0.030719854,0.0014804465,0.002690358,0.0009828488,0.0018097332,0.014327447,0.0009828488,0.0009828488,0.0009828488,0.0009828488,0.0014400182,0.014679782,0.024394626,0.0009828488,0.0055890176,0.006473513,0.0025971571,0.0037133314,0.0009828488,0.0020084123,0.0018503843,0.010007025,0.0009828488,0.0071093393,0.0021194315,0.24778621,0.0009828488,0.004381846,0.0026592354,0.005351896,0.001137593,0.022024846,0.0009828488
C1CC2CNCC1CN2,0.0008666935,0.0008666935,0.027373245,0.0059939283,0.0053426535,0.047731742,0.0008666935,0.002243318,0.0029333301,0.0008666935,0.005720638,0.0008666935,0.0008666935,0.017557828,0.0008666935,0.0008666935,0.0008666935,0.0008666935,0.0008666935,0.007548863,0.0008666935,0.030954918,0.002134667,0.0008666935,0.0091740405,0.0008666935,0.0008666935,0.004681243,0.006534409,0.0013479105,0.0066561834,0.0008666935,0.0022048904,0.016609475,0.014137789,0.013704215,0.034986056,0.0051171444,0.004676181,0.011324596,0.0008666935,0.038235962,0.015729532,0.1938812,0.06911422,0.0008666935,0.004464785,0.0008666935,0.008100816,0.00088248873,0.001221103,0.0008666935,0.0008666935,0.003165757,0.025003586,0.0008666935,0.0008666935,0.0011772094,0.0008666935,0.0008666935,0.0008666935,0.004153263,0.0056936573,0.0015797538,0.0008666935,0.0008666935,0.03070516,0.0008666935,0.0008666935,0.0008666935,0.0008666935,0.0025069497,0.0008666935,0.007848166,0.006467815,0.053837657,0.005660268,0.0018216344,0.0038105315,0.016813882,0.0019380447,0.01343723,0.088307984,0.0008666935,0.0025169344,0.0008666935,0.0029438196,0.0008666935,0.0008666935,0.0023316129,0.0554237,0.0008666935,0.0030960017,0.0008666935,0.0008666935,0.0008666935,0.0015127638,0.0008666935,0.0020071364,0.0015190251
